24/04/2024_11:06:17;63.436385;10.5058903
24/04/2024_11:06:22;63.4363866;10.5059124
24/04/2024_11:06:26;63.4363919;10.5059545
24/04/2024_11:06:30;63.4363958;10.5059971
24/04/2024_11:06:35;63.4363983;10.5060397
24/04/2024_11:06:39;63.4364002;10.5060825
24/04/2024_11:06:43;63.4364022;10.5061214
24/04/2024_11:06:47;63.4364054;10.5061652
24/04/2024_11:06:52;63.436408;10.5062087
24/04/2024_11:06:56;63.4364097;10.5062481
24/04/2024_11:07:00;63.4364112;10.5062901
24/04/2024_11:07:04;63.4364126;10.5063315
24/04/2024_11:07:09;63.4364141;10.5063741
24/04/2024_11:07:13;63.4364153;10.5064145
24/04/2024_11:07:17;63.436417;10.5064577
24/04/2024_11:07:22;63.4364187;10.5064961
24/04/2024_11:07:26;63.4364215;10.5065351
24/04/2024_11:07:30;63.4364219;10.5065745
24/04/2024_11:07:36;63.4364224;10.5065966
