07/05/2024_13:06:47;63.3710942;10.069299
07/05/2024_13:06:50;63.3710953;10.0693226
07/05/2024_13:06:53;63.3710737;10.0694545
07/05/2024_13:06:57;63.3710527;10.0696211
07/05/2024_13:07:00;63.3710381;10.0697708
07/05/2024_13:07:04;63.3710338;10.0698003
07/05/2024_13:07:07;63.3710282;10.0697977
07/05/2024_13:07:11;63.370975;10.0698164
07/05/2024_13:07:14;63.3708979;10.0698483
07/05/2024_13:07:17;63.3708459;10.0698852
07/05/2024_13:07:20;63.3708019;10.0699483
07/05/2024_13:07:24;63.3707987;10.0699558
07/05/2024_13:07:27;63.3708048;10.069974
07/05/2024_13:07:37;63.3707994;10.0700445
07/05/2024_13:07:40;63.3707438;10.0700635
07/05/2024_13:07:44;63.3706691;10.0700964
07/05/2024_13:07:47;63.3706127;10.0701241
07/05/2024_13:07:51;63.3706063;10.0701249
07/05/2024_13:07:54;63.3706035;10.0701522
07/05/2024_13:07:57;63.3705813;10.0702736
07/05/2024_13:08:00;63.3705405;10.0703803
07/05/2024_13:08:03;63.3704955;10.0704722
07/05/2024_13:08:07;63.3704783;10.0705966
07/05/2024_13:08:10;63.3704732;10.0707097
07/05/2024_13:08:13;63.3704685;10.0708016
07/05/2024_13:08:16;63.3704686;10.0707892
07/05/2024_13:08:19;63.3704467;10.070807
07/05/2024_13:08:22;63.3703867;10.0708629
07/05/2024_13:08:26;63.3703172;10.070926
07/05/2024_13:08:29;63.3702751;10.071007
07/05/2024_13:08:32;63.3702419;10.0711299
07/05/2024_13:08:36;63.3702269;10.0712814
07/05/2024_13:08:39;63.3702307;10.0714382
07/05/2024_13:08:42;63.3702342;10.071599
07/05/2024_13:08:46;63.3702368;10.0717586
07/05/2024_13:08:49;63.3702401;10.0719171
07/05/2024_13:08:56;63.3702484;10.0722453
07/05/2024_13:08:59;63.370253;10.0724121
07/05/2024_13:09:05;63.3702612;10.072729
07/05/2024_13:09:08;63.3702637;10.0728296
07/05/2024_13:09:12;63.3702685;10.0730157
07/05/2024_13:09:18;63.370279;10.0733909
07/05/2024_13:09:21;63.3702804;10.0734758
07/05/2024_13:09:25;63.3702781;10.0734758
07/05/2024_13:09:29;63.3703089;10.0735219
07/05/2024_13:09:32;63.3703688;10.073626
07/05/2024_13:09:35;63.3704262;10.0737426
07/05/2024_13:09:39;63.3704844;10.0738602
07/05/2024_13:09:42;63.3705394;10.0739673
07/05/2024_13:09:46;63.3705508;10.0739883
