07/05/2024_13:03:34;63.3727156;10.0692164
07/05/2024_13:03:37;63.3726487;10.0692334
07/05/2024_13:03:40;63.3725701;10.0692486
07/05/2024_13:03:44;63.3724905;10.0692629
07/05/2024_13:03:47;63.3724106;10.0692783
07/05/2024_13:03:50;63.372334;10.0692949
07/05/2024_13:03:54;63.3723096;10.0692992
07/05/2024_13:03:57;63.3723122;10.0693044
07/05/2024_13:04:00;63.372307;10.0692695
07/05/2024_13:04:04;63.372284;10.0691242
07/05/2024_13:04:07;63.3722586;10.0689584
07/05/2024_13:04:10;63.3722449;10.0688667
07/05/2024_13:04:13;63.3722429;10.0688595
07/05/2024_13:04:17;63.3722372;10.0688547
07/05/2024_13:04:20;63.3721828;10.0688175
07/05/2024_13:04:23;63.3721096;10.068754
07/05/2024_13:04:27;63.3720256;10.0687124
07/05/2024_13:04:30;63.3719453;10.0687086
07/05/2024_13:04:34;63.3718661;10.0687136
07/05/2024_13:04:37;63.3717995;10.0686983
07/05/2024_13:04:40;63.3717435;10.0686628
07/05/2024_13:04:43;63.3716725;10.068662
07/05/2024_13:04:47;63.3715955;10.0686717
07/05/2024_13:04:50;63.3715217;10.0686832
07/05/2024_13:04:53;63.3714505;10.0686959
07/05/2024_13:04:57;63.3713784;10.068709
07/05/2024_13:05:00;63.3713067;10.0687224
07/05/2024_13:05:03;63.3712599;10.068732
07/05/2024_13:05:06;63.3712586;10.0687317
07/05/2024_13:05:10;63.3712463;10.0687708
07/05/2024_13:05:13;63.3712048;10.0688901
07/05/2024_13:05:16;63.3711592;10.0690126
07/05/2024_13:05:20;63.3711115;10.0691367
07/05/2024_13:05:23;63.3710689;10.0692478
07/05/2024_13:05:26;63.3710229;10.0693693
07/05/2024_13:05:29;63.3709764;10.0694934
07/05/2024_13:05:33;63.3709407;10.0695874
