07/05/2024_12:51:42;63.3748288;10.0677405
07/05/2024_12:51:46;63.3748296;10.0677419
07/05/2024_12:51:49;63.3748293;10.0677399
07/05/2024_12:51:52;63.3748131;10.0676441
07/05/2024_12:51:56;63.3747857;10.0674757
07/05/2024_12:51:59;63.3747598;10.067309
07/05/2024_12:52:02;63.3747344;10.0671404
07/05/2024_12:52:06;63.3747089;10.0669725
07/05/2024_12:52:09;63.3746998;10.0668351
07/05/2024_12:52:12;63.374715;10.0666703
07/05/2024_12:52:15;63.3747335;10.0664977
07/05/2024_12:52:19;63.3747503;10.0663359
07/05/2024_12:52:22;63.3747544;10.0662939
07/05/2024_12:52:25;63.3747557;10.0662931
07/05/2024_12:52:28;63.3747968;10.0662469
07/05/2024_12:52:31;63.3748657;10.0661621
07/05/2024_12:52:35;63.3749347;10.0660774
07/05/2024_12:52:38;63.3750042;10.065993
07/05/2024_12:52:41;63.3750747;10.0659096
07/05/2024_12:52:45;63.3751448;10.0658256
07/05/2024_12:52:48;63.3752155;10.0657429
07/05/2024_12:52:51;63.375286;10.0656591
07/05/2024_12:52:55;63.3753567;10.0655738
07/05/2024_12:52:58;63.375427;10.0654886
07/05/2024_12:53:01;63.3754977;10.0654038
07/05/2024_12:53:05;63.3755683;10.0653207
07/05/2024_12:53:08;63.3756317;10.0652454
07/05/2024_12:53:11;63.3756891;10.0651742
