08/05/2024_16:59:54;63.4504126;10.3815705
08/05/2024_16:59:57;63.4504851;10.3815569
08/05/2024_17:00:00;63.4505576;10.3815463
08/05/2024_17:00:03;63.450632;10.3815325
08/05/2024_17:00:07;63.4507171;10.3815663
08/05/2024_17:00:11;63.4507767;10.3816934
08/05/2024_17:00:14;63.4508478;10.3817823
08/05/2024_17:00:17;63.4509205;10.3817864
08/05/2024_17:00:20;63.4510003;10.3817881
08/05/2024_17:00:24;63.4510847;10.381775
08/05/2024_17:00:27;63.451162;10.3817544
08/05/2024_17:00:30;63.45124;10.3817341
08/05/2024_17:00:34;63.4513173;10.3817147
08/05/2024_17:00:37;63.4513954;10.3816955
08/05/2024_17:00:40;63.4514721;10.3816768
08/05/2024_17:00:44;63.4514908;10.3816225
08/05/2024_17:00:48;63.4515163;10.3815433
08/05/2024_17:00:51;63.4515333;10.3814633
08/05/2024_17:00:55;63.4515804;10.381429
08/05/2024_17:00:58;63.4516493;10.3814293
08/05/2024_17:01:02;63.4516714;10.3815572
08/05/2024_17:01:05;63.4516886;10.3815804
08/05/2024_17:01:08;63.4517061;10.3816711
08/05/2024_17:01:12;63.4517104;10.3818203
08/05/2024_17:01:15;63.4517186;10.3818295
08/05/2024_17:01:18;63.4517453;10.3818427
08/05/2024_17:01:21;63.4517502;10.3820312
08/05/2024_17:01:25;63.4517501;10.3821999
08/05/2024_17:01:28;63.4517531;10.3823663
08/05/2024_17:01:31;63.4517624;10.3825491
08/05/2024_17:01:35;63.4517778;10.3827184
08/05/2024_17:01:38;63.451792;10.3828749
08/05/2024_17:01:41;63.4518062;10.3829585
08/05/2024_17:01:45;63.4518475;10.3830103
08/05/2024_17:01:48;63.4519268;10.3830313
08/05/2024_17:01:52;63.4519765;10.3831317
08/05/2024_17:01:55;63.4520581;10.3831529
08/05/2024_17:01:59;63.4521375;10.3831694
08/05/2024_17:02:02;63.4521995;10.3832712
08/05/2024_17:02:06;63.4522615;10.3833952
08/05/2024_17:02:09;63.4523296;10.3834754
08/05/2024_17:02:12;63.4524035;10.3835324
08/05/2024_17:02:15;63.4524711;10.383587
08/05/2024_17:02:19;63.4525501;10.3836845
08/05/2024_17:02:22;63.4526159;10.3837762
08/05/2024_17:02:26;63.4526715;10.3839164
08/05/2024_17:02:29;63.4527202;10.3840536
08/05/2024_17:02:32;63.4527682;10.3841895
08/05/2024_17:02:35;63.4528168;10.3843266
08/05/2024_17:02:39;63.4528649;10.3844625
08/05/2024_17:02:42;63.4529142;10.3845978
08/05/2024_17:02:45;63.4529759;10.3847245
08/05/2024_17:02:49;63.4530372;10.3848289
08/05/2024_17:02:52;63.4531261;10.3848316
08/05/2024_17:02:56;63.4532093;10.384811
08/05/2024_17:02:59;63.4532861;10.3847912
08/05/2024_17:03:02;63.4533636;10.384771
08/05/2024_17:03:06;63.4534404;10.3847505
08/05/2024_17:03:09;63.4535178;10.3847295
08/05/2024_17:03:12;63.4536006;10.3847491
08/05/2024_17:03:16;63.4536815;10.3847934
08/05/2024_17:03:19;63.4537574;10.3848358
08/05/2024_17:03:22;63.4538269;10.384875
08/05/2024_17:03:26;63.4539063;10.3849332
08/05/2024_17:03:29;63.4539649;10.3850459
08/05/2024_17:03:32;63.4540219;10.385166
08/05/2024_17:03:35;63.4540721;10.3852814
08/05/2024_17:03:38;63.4541127;10.385414
08/05/2024_17:03:42;63.4541585;10.3855713
08/05/2024_17:03:45;63.4542019;10.3857148
08/05/2024_17:03:48;63.4542623;10.3858465
08/05/2024_17:03:52;63.4542917;10.3860042
08/05/2024_17:03:55;63.454308;10.3861543
08/05/2024_17:03:58;63.4543447;10.3862442
08/05/2024_17:04:02;63.4543498;10.3864328
08/05/2024_17:04:05;63.4543498;10.3865972
08/05/2024_17:04:09;63.45435;10.3867825
08/05/2024_17:04:13;63.4543173;10.3869642
08/05/2024_17:04:16;63.4542708;10.3871024
08/05/2024_17:04:19;63.4542272;10.3872319
08/05/2024_17:04:23;63.4541553;10.3873453
08/05/2024_17:04:26;63.4540827;10.3874107
08/05/2024_17:04:30;63.4540062;10.3875385
08/05/2024_17:04:34;63.4539147;10.3875882
08/05/2024_17:04:37;63.4538375;10.3875948
08/05/2024_17:04:41;63.4537582;10.3874786
08/05/2024_17:04:45;63.4536991;10.3873629
08/05/2024_17:04:48;63.4536368;10.3872397
08/05/2024_17:04:51;63.4535827;10.3871328
08/05/2024_17:04:54;63.4535249;10.3870184
08/05/2024_17:04:58;63.4535145;10.3869979
08/05/2024_17:05:01;63.4535108;10.3869911
