07/05/2024_12:31:25;63.3757448;10.0653625
07/05/2024_12:31:28;63.3757426;10.0653638
07/05/2024_12:31:32;63.3757393;10.0653701
07/05/2024_12:31:35;63.3757375;10.0653737
07/05/2024_12:31:38;63.3757362;10.0653703
07/05/2024_12:31:41;63.3757269;10.065363
07/05/2024_12:31:44;63.3757232;10.0653767
07/05/2024_12:31:48;63.3757332;10.0654226
07/05/2024_12:31:51;63.3757805;10.0655388
07/05/2024_12:31:54;63.3757941;10.0655698
07/05/2024_12:31:57;63.3758182;10.0656231
07/05/2024_12:32:01;63.3758266;10.0656464
07/05/2024_12:32:04;63.3758311;10.0656616
07/05/2024_12:32:07;63.375834;10.0656725
07/05/2024_12:32:10;63.375836;10.0656811
07/05/2024_12:32:14;63.3758379;10.0656885
07/05/2024_12:32:17;63.3758391;10.0656948
07/05/2024_12:32:20;63.3758406;10.0657006
07/05/2024_12:32:24;63.3758412;10.0657056
07/05/2024_12:32:27;63.3758417;10.0657104
