07/05/2024_13:06:44;0;63.3710889;10.0693222
07/05/2024_13:06:44;1;63.370548248291016;10.074005126953125
07/05/2024_13:06:44;2;63.371028900146484;10.06979751586914
07/05/2024_13:06:44;3;63.3708610534668;10.069866180419922
07/05/2024_13:06:44;4;63.37080383300781;10.06995677947998
07/05/2024_13:06:44;5;63.37080383300781;10.070036888122559
07/05/2024_13:06:44;6;63.37061309814453;10.07012939453125
07/05/2024_13:06:44;7;63.370574951171875;10.070317268371582
07/05/2024_13:06:44;8;63.3704833984375;10.07047176361084
07/05/2024_13:06:44;9;63.3704719543457;10.070795059204102
07/05/2024_13:06:44;10;63.370296478271484;10.070945739746094
07/05/2024_13:06:44;11;63.37022018432617;10.071198463439941
07/05/2024_13:06:44;12;63.37028503417969;10.07347297668457
07/05/2024_13:06:44;13;63.37055587768555;10.073987007141113
