30/04/2024_13:18:57;0;63.4346827;10.4099698
30/04/2024_13:18:57;1;63.43260192871094;10.369150161743164
30/04/2024_13:18:57;2;63.434661865234375;10.409327507019043
30/04/2024_13:18:57;3;63.43489456176758;10.408486366271973
30/04/2024_13:18:57;4;63.43482208251953;10.406249046325684
30/04/2024_13:18:57;5;63.435054779052734;10.405228614807129
30/04/2024_13:18:57;6;63.435054779052734;10.404967308044434
30/04/2024_13:18:57;7;63.43511199951172;10.40463638305664
30/04/2024_13:18:57;8;63.43527603149414;10.403946876525879
30/04/2024_13:18:57;9;63.43529510498047;10.40366268157959
30/04/2024_13:18:57;10;63.43525695800781;10.40234375
30/04/2024_13:18:57;11;63.43525695800781;10.400797843933105
30/04/2024_13:18:57;12;63.4352912902832;10.400611877441406
30/04/2024_13:18:57;13;63.43534851074219;10.400521278381348
30/04/2024_13:18:57;14;63.43534851074219;10.400382995605469
30/04/2024_13:18:57;15;63.43541717529297;10.400370597839355
30/04/2024_13:18:57;16;63.43519592285156;10.393458366394043
30/04/2024_13:18:57;17;63.43513107299805;10.393208503723145
30/04/2024_13:18:57;18;63.43511199951172;10.392528533935547
30/04/2024_13:18:57;19;63.4350471496582;10.392518997192383
30/04/2024_13:18:57;20;63.434879302978516;10.392064094543457
30/04/2024_13:18:57;21;63.4348030090332;10.391995429992676
30/04/2024_13:18:57;22;63.43464279174805;10.39198112487793
30/04/2024_13:18:57;23;63.43453598022461;10.391637802124023
30/04/2024_13:18:57;24;63.43449783325195;10.391643524169922
30/04/2024_13:18:57;25;63.4344596862793;10.391549110412598
30/04/2024_13:18:57;26;63.43408203125;10.39046573638916
30/04/2024_13:18:57;27;63.43405532836914;10.390288352966309
30/04/2024_13:18:57;28;63.433170318603516;10.387639999389648
30/04/2024_13:18:57;29;63.432743072509766;10.38624382019043
30/04/2024_13:18:57;30;63.432456970214844;10.385126113891602
30/04/2024_13:18:57;31;63.43224334716797;10.384176254272461
30/04/2024_13:18:57;32;63.432064056396484;10.383179664611816
30/04/2024_13:18:57;33;63.431976318359375;10.382893562316895
30/04/2024_13:18:57;34;63.431884765625;10.382144927978516
30/04/2024_13:18:57;35;63.431732177734375;10.381407737731934
30/04/2024_13:18:57;36;63.43170166015625;10.38113021850586
30/04/2024_13:18:57;37;63.43165588378906;10.379592895507812
30/04/2024_13:18:57;38;63.43168258666992;10.379648208618164
30/04/2024_13:18:57;39;63.4317512512207;10.379616737365723
30/04/2024_13:18:57;40;63.43177795410156;10.379251480102539
30/04/2024_13:18:57;41;63.431827545166016;10.379222869873047
30/04/2024_13:18:57;42;63.431819915771484;10.379003524780273
30/04/2024_13:18:57;43;63.43189239501953;10.378690719604492
30/04/2024_13:18:57;44;63.431880950927734;10.37821102142334
30/04/2024_13:18:57;45;63.43195724487305;10.377635955810547
30/04/2024_13:18:57;46;63.43208312988281;10.377575874328613
30/04/2024_13:18:57;47;63.43210220336914;10.377490997314453
30/04/2024_13:18:57;48;63.43202590942383;10.375114440917969
30/04/2024_13:18:57;49;63.43207931518555;10.374123573303223
30/04/2024_13:18:57;50;63.432186126708984;10.374125480651855
30/04/2024_13:18:57;51;63.432193756103516;10.374064445495605
30/04/2024_13:18:57;52;63.43244171142578;10.369606971740723
30/04/2024_13:18:57;53;63.43260955810547;10.36913776397705
