15/04/2024_16:11:37;0;63.432308197021484;8.935614585876465
15/04/2024_16:11:37;1;63.432289123535156;8.921065330505371
15/04/2024_16:11:37;2;63.4323844909668;8.921407699584961
15/04/2024_16:11:37;3;63.43246841430664;8.923017501831055
15/04/2024_16:11:37;4;63.432411193847656;8.923050880432129
15/04/2024_16:11:37;5;63.432315826416016;8.923452377319336
15/04/2024_16:11:37;6;63.43257522583008;8.929530143737793
15/04/2024_16:11:37;7;63.432518005371094;8.929540634155273
15/04/2024_16:11:37;8;63.432533264160156;8.93016242980957
15/04/2024_16:11:37;9;63.43234634399414;8.930522918701172
15/04/2024_16:11:37;10;63.4321403503418;8.930547714233398
15/04/2024_16:11:37;11;63.43210983276367;8.930713653564453
15/04/2024_16:11:37;12;63.4319953918457;8.930840492248535
15/04/2024_16:11:37;13;63.432186126708984;8.93536376953125
15/04/2024_16:11:37;14;63.432315826416016;8.93559741973877
