13/04/2024_15:24:15;0;6.344949722e-06;1.043054485e-06
13/04/2024_15:24:15;1;6.345072174e-06;1.043288612e-06
13/04/2024_15:24:15;2;6.345069504e-06;1.043281174e-06
13/04/2024_15:24:15;3;6.345077896e-06;1.043267727e-06
13/04/2024_15:24:15;4;6.345077133e-06;1.043249702e-06
13/04/2024_15:24:15;5;6.345054245e-06;1.0432514189999999e-06
13/04/2024_15:24:15;6;6.3450527190000006e-06;1.043223476e-06
13/04/2024_15:24:15;7;6.345042038e-06;1.043187046e-06
13/04/2024_15:24:15;8;6.345041275e-06;1.043120766e-06
13/04/2024_15:24:15;9;6.345031738e-06;1.043122292e-06
13/04/2024_15:24:15;10;6.3450241089999995e-06;1.043095493e-06
13/04/2024_15:24:15;11;6.344990921e-06;1.043100834e-06
13/04/2024_15:24:15;12;6.344983673e-06;1.0430857659999998e-06
13/04/2024_15:24:15;13;6.344967651000001e-06;1.043088341e-06
13/04/2024_15:24:15;14;6.344950485e-06;1.0430529590000002e-06
