24/04/2024_10:56:41;63.4363656;10.5058337
24/04/2024_10:56:45;63.4363854;10.5058313
24/04/2024_10:56:50;63.4364048;10.5058267
24/04/2024_10:56:54;63.4364244;10.5058231
24/04/2024_10:56:58;63.4364426;10.505822
24/04/2024_10:57:02;63.4364617;10.5058209
24/04/2024_10:57:07;63.4364811;10.5058185
24/04/2024_10:57:11;63.4364967;10.5058163
24/04/2024_10:57:15;63.4364945;10.50581
24/04/2024_10:57:19;63.4365079;10.5058445
24/04/2024_10:57:24;63.4365225;10.505874
24/04/2024_10:57:28;63.4365361;10.5059037
24/04/2024_10:57:32;63.4365499;10.5059338
24/04/2024_10:57:37;63.4365634;10.5059638
24/04/2024_10:57:41;63.4365761;10.5059911
24/04/2024_10:57:45;63.4365805;10.5060009
24/04/2024_10:57:49;63.4365775;10.5059945
24/04/2024_10:57:54;63.4365748;10.5059909
24/04/2024_10:57:58;63.4365746;10.5059916
24/04/2024_10:58:02;63.4365752;10.5059929
24/04/2024_10:58:06;63.4365745;10.5059927
24/04/2024_10:58:11;63.4365745;10.5059923
24/04/2024_10:58:15;63.4365747;10.505992
24/04/2024_10:58:19;63.4365751;10.5059913
24/04/2024_10:58:23;63.4365754;10.5059894
24/04/2024_10:58:28;63.4365766;10.5059872
24/04/2024_10:58:32;63.4365775;10.5059864
24/04/2024_10:58:36;63.4365775;10.5059866
24/04/2024_10:58:41;63.4365773;10.5059863
24/04/2024_10:58:45;63.4365764;10.5059861
24/04/2024_10:58:49;63.4365752;10.5059894
24/04/2024_10:58:53;63.436573;10.5059946
24/04/2024_10:58:58;63.4365703;10.5060021
24/04/2024_10:59:02;63.4365728;10.506005
24/04/2024_10:59:06;63.4365715;10.5060046
24/04/2024_10:59:10;63.4365719;10.5060046
24/04/2024_10:59:15;63.4365466;10.5059979
24/04/2024_10:59:19;63.4365283;10.5059868
24/04/2024_10:59:23;63.436504;10.5059607
24/04/2024_10:59:27;63.4364822;10.5059218
