24/04/2024_11:27:18;63.4363614;10.5059238
24/04/2024_11:27:22;63.4363783;10.5059385
24/04/2024_11:27:27;63.4363971;10.5059488
24/04/2024_11:27:31;63.4364151;10.5059623
24/04/2024_11:27:35;63.4364332;10.5059801
24/04/2024_11:27:40;63.4364509;10.5059984
24/04/2024_11:27:44;63.4364688;10.5060165
24/04/2024_11:27:48;63.4364865;10.5060337
24/04/2024_11:27:53;63.4365045;10.5060523
24/04/2024_11:27:57;63.4365219;10.5060699
24/04/2024_11:28:01;63.4365398;10.5060877
24/04/2024_11:28:06;63.4365574;10.5061054
24/04/2024_11:28:10;63.4365751;10.5061235
24/04/2024_11:28:14;63.4365926;10.506141
24/04/2024_11:28:18;63.4366077;10.5061568
24/04/2024_11:28:22;63.436622;10.5061712
24/04/2024_11:28:27;63.4366242;10.5061728
24/04/2024_11:28:31;63.4366222;10.5061727
24/04/2024_11:28:35;63.4366156;10.5061705
