30/04/2024_12:05:22;63.4376805;10.3960718
30/04/2024_12:05:26;63.4375784;10.3960668
30/04/2024_12:05:30;63.4374826;10.3960732
30/04/2024_12:05:34;63.4373905;10.3960849
30/04/2024_12:05:39;63.4372908;10.3961001
30/04/2024_12:05:43;63.437212;10.3959887
30/04/2024_12:05:47;63.437172;10.3957791
30/04/2024_12:05:50;63.437128;10.3956372
30/04/2024_12:05:55;63.4370602;10.3954682
30/04/2024_12:05:59;63.4369922;10.3953006
30/04/2024_12:06:03;63.4369303;10.3951202
30/04/2024_12:06:07;63.4368755;10.3949291
30/04/2024_12:06:12;63.4368215;10.3947355
30/04/2024_12:06:16;63.4367775;10.3945151
30/04/2024_12:06:21;63.4367239;10.3942745
30/04/2024_12:06:25;63.4366736;10.3940904
30/04/2024_12:06:29;63.4366197;10.3938947
30/04/2024_12:06:34;63.4365659;10.3936995
30/04/2024_12:06:38;63.4365118;10.3935033
30/04/2024_12:06:42;63.4364609;10.3933188
30/04/2024_12:06:46;63.436407;10.3931231
30/04/2024_12:06:50;63.4363532;10.3929263
30/04/2024_12:06:55;63.4362995;10.3927301
30/04/2024_12:06:58;63.4362457;10.3925654
30/04/2024_12:07:03;63.4361491;10.3924156
30/04/2024_12:07:07;63.4360678;10.3923582
30/04/2024_12:07:11;63.4360256;10.3922371
30/04/2024_12:07:15;63.4359264;10.3922466
30/04/2024_12:07:19;63.435833;10.392262
30/04/2024_12:07:24;63.4357326;10.3922794
30/04/2024_12:07:28;63.4356806;10.3923423
30/04/2024_12:07:31;63.4356197;10.3924024
30/04/2024_12:07:36;63.4355207;10.3924595
30/04/2024_12:07:40;63.4354292;10.3925119
30/04/2024_12:07:44;63.4353373;10.3925667
30/04/2024_12:07:48;63.4352389;10.3926261
30/04/2024_12:07:52;63.4351426;10.3926995
30/04/2024_12:07:57;63.4351257;10.3929437
30/04/2024_12:08:01;63.4351319;10.3931607
30/04/2024_12:08:05;63.4351378;10.3933764
30/04/2024_12:08:09;63.4351431;10.3936045
30/04/2024_12:08:14;63.4351114;10.3938284
30/04/2024_12:08:18;63.4350804;10.3939084
30/04/2024_12:08:22;63.4350763;10.3939171
30/04/2024_12:08:25;63.4350745;10.3939213
