08/05/2024_19:19:59;0;63.4197988;10.3840147
08/05/2024_19:19:59;1;63.42820739746094;10.401561737060547
08/05/2024_19:19:59;2;63.42268371582031;10.381342887878418
08/05/2024_19:19:59;3;63.4249153137207;10.37817096710205
08/05/2024_19:19:59;4;63.42665100097656;10.37347412109375
08/05/2024_19:19:59;5;63.428077697753906;10.37304401397705
08/05/2024_19:19:59;6;63.42864227294922;10.373756408691406
08/05/2024_19:19:59;7;63.42892837524414;10.37993335723877
08/05/2024_19:19:59;8;63.4286994934082;10.381174087524414
08/05/2024_19:19:59;9;63.42723846435547;10.386027336120605
08/05/2024_19:19:59;10;63.42484664916992;10.389825820922852
08/05/2024_19:19:59;11;63.42450714111328;10.393292427062988
08/05/2024_19:19:59;12;63.424564361572266;10.397899627685547
08/05/2024_19:19:59;13;63.42497253417969;10.399439811706543
08/05/2024_19:19:59;14;63.42573547363281;10.40072250366211
08/05/2024_19:19:59;15;63.42779541015625;10.400591850280762
08/05/2024_19:19:59;16;63.42827606201172;10.401518821716309
