30/04/2024_12:12:24;63.4353341;10.3924806
30/04/2024_12:12:27;63.4354145;10.3924505
30/04/2024_12:12:30;63.4354818;10.3924297
30/04/2024_12:12:33;63.4355553;10.3924149
30/04/2024_12:12:36;63.4356236;10.3923869
30/04/2024_12:12:40;63.4356963;10.3923329
30/04/2024_12:12:43;63.4357701;10.3922836
30/04/2024_12:12:46;63.4358475;10.3922668
30/04/2024_12:12:49;63.435925;10.3922545
30/04/2024_12:12:53;63.4360028;10.3922424
30/04/2024_12:12:56;63.4360807;10.3922302
30/04/2024_12:12:59;63.436158;10.3922182
30/04/2024_12:13:02;63.4362358;10.3922059
30/04/2024_12:13:06;63.4363128;10.3921894
30/04/2024_12:13:09;63.4363693;10.3920944
30/04/2024_12:13:12;63.4364187;10.3919618
30/04/2024_12:13:15;63.4364656;10.3918397
30/04/2024_12:13:18;63.4365331;10.3917595
30/04/2024_12:13:21;63.4365566;10.3916877
30/04/2024_12:13:24;63.4365656;10.3915638
