15/04/2024_16:27:56;63.4255049;8.9366665
15/04/2024_16:27:59;63.4255043;8.936508
15/04/2024_16:28:04;63.425608;8.936503
15/04/2024_16:28:08;63.4257121;8.9365009
15/04/2024_16:28:12;63.425828;8.9364928
15/04/2024_16:28:16;63.4259385;8.9364827
15/04/2024_16:28:20;63.4260479;8.9364302
15/04/2024_16:28:24;63.4261587;8.9363337
15/04/2024_16:28:28;63.4262342;8.9361551
15/04/2024_16:28:32;63.4262783;8.9359208
15/04/2024_16:28:36;63.4262896;8.9356876
15/04/2024_16:28:40;63.4262789;8.9354355
15/04/2024_16:28:44;63.4262673;8.9351676
15/04/2024_16:28:48;63.4262558;8.934902
15/04/2024_16:28:52;63.426245;8.9346516
15/04/2024_16:28:57;63.4262774;8.9343869
15/04/2024_16:29:01;63.4263186;8.9342759
15/04/2024_16:29:05;63.4263233;8.9342651
15/04/2024_16:29:09;63.4263252;8.9342604
15/04/2024_16:29:13;63.4263254;8.9342599
15/04/2024_16:29:17;63.4263254;8.9342596
15/04/2024_16:29:21;63.4263254;8.9342596
15/04/2024_16:29:25;63.4263254;8.9342596
