07/05/2024_10:45:44;63.3515009;10.1036798
07/05/2024_10:45:47;63.3514999;10.10368
07/05/2024_10:45:50;63.3514987;10.1036698
07/05/2024_10:45:53;63.351536;10.1036752
07/05/2024_10:45:56;63.3516143;10.1036808
07/05/2024_10:46:00;63.3516931;10.1036805
07/05/2024_10:46:03;63.3517722;10.1036801
07/05/2024_10:46:06;63.3518285;10.1036809
07/05/2024_10:46:09;63.3519239;10.1036811
07/05/2024_10:46:12;63.3519962;10.1036821
07/05/2024_10:46:16;63.3520767;10.1036823
07/05/2024_10:46:19;63.352149;10.1036821
07/05/2024_10:46:22;63.3522288;10.1036821
07/05/2024_10:46:25;63.3523092;10.103682
07/05/2024_10:46:29;63.352389;10.1036817
07/05/2024_10:46:32;63.3524131;10.1036817
07/05/2024_10:46:35;63.352541;10.1036827
07/05/2024_10:46:45;63.3527663;10.1036843
07/05/2024_10:46:48;63.3528543;10.1036847
07/05/2024_10:46:51;63.3529268;10.1036844
07/05/2024_10:46:54;63.3530069;10.1036846
07/05/2024_10:46:58;63.3530875;10.1036859
07/05/2024_10:47:01;63.3531599;10.1036863
07/05/2024_10:47:04;63.353224;10.1036857
07/05/2024_10:47:07;63.3533121;10.1036854
07/05/2024_10:47:11;63.3533918;10.1036865
07/05/2024_10:47:14;63.3534805;10.1036875
07/05/2024_10:47:17;63.3535601;10.1036879
07/05/2024_10:47:20;63.3536324;10.1036887
07/05/2024_10:47:23;63.3537047;10.10369
07/05/2024_10:47:27;63.3537367;10.1036903
07/05/2024_10:47:31;63.3538812;10.1036914
07/05/2024_10:47:34;63.353962;10.1036907
07/05/2024_10:47:37;63.3540332;10.1036902
07/05/2024_10:47:40;63.3541136;10.1036902
07/05/2024_10:47:44;63.3541935;10.1036896
07/05/2024_10:47:47;63.3542738;10.1036889
07/05/2024_10:47:51;63.3543616;10.1036888
07/05/2024_10:47:54;63.3544421;10.1036889
07/05/2024_10:47:57;63.3545219;10.1036889
07/05/2024_10:48:01;63.3546022;10.1036894
07/05/2024_10:48:04;63.3546824;10.1036893
07/05/2024_10:48:07;63.3547628;10.1036899
07/05/2024_10:48:11;63.3548429;10.1036903
07/05/2024_10:48:14;63.3549236;10.1036905
07/05/2024_10:48:17;63.3550036;10.1036909
07/05/2024_10:48:21;63.3550843;10.1036909
07/05/2024_10:48:24;63.3551642;10.1036913
07/05/2024_10:48:27;63.3552446;10.1036919
07/05/2024_10:48:31;63.3553245;10.1036923
07/05/2024_10:48:34;63.3553969;10.1036918
07/05/2024_10:48:37;63.3554766;10.1036923
07/05/2024_10:48:40;63.355557;10.1036942
07/05/2024_10:48:44;63.3556367;10.1036955
07/05/2024_10:48:47;63.3557169;10.1036971
07/05/2024_10:48:50;63.355797;10.1036982
07/05/2024_10:48:54;63.3558775;10.103699
07/05/2024_10:48:57;63.3559576;10.1036993
07/05/2024_10:49:00;63.3560294;10.1037011
07/05/2024_10:49:03;63.3561098;10.1037015
07/05/2024_10:49:07;63.35619;10.1037007
07/05/2024_10:49:10;63.3562702;10.1037012
07/05/2024_10:49:13;63.3563497;10.1037018
07/05/2024_10:49:16;63.3564215;10.103703
07/05/2024_10:49:20;63.3565016;10.103702
07/05/2024_10:49:23;63.3565812;10.1037019
07/05/2024_10:49:26;63.3566614;10.1037014
07/05/2024_10:49:30;63.3567409;10.1037011
07/05/2024_10:49:33;63.3568208;10.1037017
07/05/2024_10:49:36;63.3568926;10.1037024
07/05/2024_10:49:39;63.3569728;10.1037028
07/05/2024_10:49:43;63.3570526;10.1037036
07/05/2024_10:49:46;63.357133;10.1037035
07/05/2024_10:49:49;63.357213;10.1037029
07/05/2024_10:49:53;63.3572931;10.1037035
07/05/2024_10:49:56;63.3573724;10.103703
07/05/2024_10:49:59;63.3574523;10.1037039
07/05/2024_10:50:03;63.3575315;10.1037058
07/05/2024_10:50:06;63.3576113;10.1037056
07/05/2024_10:50:09;63.3576904;10.1037042
07/05/2024_10:50:13;63.3577703;10.1037034
07/05/2024_10:50:16;63.3578423;10.1037031
07/05/2024_10:50:19;63.3578865;10.1036999
07/05/2024_10:50:22;63.3578863;10.103695
07/05/2024_10:50:25;63.3578865;10.1036828
07/05/2024_10:50:28;63.3578963;10.1035521
07/05/2024_10:50:32;63.3579071;10.1033769
07/05/2024_10:50:35;63.3579129;10.1032582
07/05/2024_10:50:39;63.3579109;10.1032607
07/05/2024_10:50:42;63.3579112;10.1032611
07/05/2024_10:50:45;63.3579576;10.1032249
07/05/2024_10:50:49;63.3580192;10.1031661
07/05/2024_10:50:52;63.358053;10.103086
07/05/2024_10:50:55;63.3580598;10.1029781
07/05/2024_10:50:59;63.358058;10.1029581
07/05/2024_10:51:02;63.3580596;10.1029769
07/05/2024_10:51:06;63.3580622;10.1029634
