13/04/2024_15:24:19;63.4507497;10.4339686
13/04/2024_15:24:24;63.4507319;10.4329518
13/04/2024_15:24:27;63.4507134;10.432749
13/04/2024_15:24:30;63.4507505;10.4326885
13/04/2024_15:24:33;63.4507878;10.432503
13/04/2024_15:24:38;63.4505222;10.4325407
13/04/2024_15:24:42;63.4505188;10.432213
13/04/2024_15:24:45;63.4504275;10.4318486
13/04/2024_15:24:49;63.450408;10.4311375
13/04/2024_15:24:53;63.4503056;10.4311766
13/04/2024_15:24:58;63.4500657;10.4309654
13/04/2024_15:25:02;63.4498333;10.430898
13/04/2024_15:25:06;63.4496482;10.4308546
13/04/2024_15:25:10;63.4494766;10.4304832
13/04/2024_15:25:15;63.4494777;10.4305126
13/04/2024_15:25:19;63.4494777;10.4305114
13/04/2024_15:25:23;63.4494777;10.4305115
13/04/2024_15:25:27;63.4494776;10.4305116
13/04/2024_15:25:31;63.4494774;10.4305116
