24/04/2024_11:30:02;63.4366032;10.5061674
24/04/2024_11:30:07;63.4366013;10.5061689
24/04/2024_11:30:11;63.436596;10.5061244
24/04/2024_11:30:15;63.4365888;10.5060857
24/04/2024_11:30:20;63.4365808;10.5060472
24/04/2024_11:30:24;63.4365729;10.5060079
24/04/2024_11:30:28;63.436566;10.5059715
24/04/2024_11:30:32;63.4365582;10.505932
24/04/2024_11:30:37;63.4365502;10.5058935
24/04/2024_11:30:41;63.4365422;10.505855
24/04/2024_11:30:45;63.436534;10.5058168
24/04/2024_11:30:49;63.436527;10.5057825
24/04/2024_11:30:54;63.4365194;10.5057441
24/04/2024_11:30:58;63.4365114;10.5057037
24/04/2024_11:31:02;63.4365036;10.5056646
24/04/2024_11:31:07;63.436496;10.5056245
24/04/2024_11:31:11;63.436489;10.5055882
24/04/2024_11:31:15;63.4364816;10.50555
24/04/2024_11:31:19;63.4364739;10.5055083
24/04/2024_11:31:24;63.436466;10.5054674
24/04/2024_11:31:28;63.4364575;10.5054283
24/04/2024_11:31:32;63.4364488;10.5053918
24/04/2024_11:31:37;63.4364406;10.5053535
24/04/2024_11:31:41;63.4364324;10.5053134
24/04/2024_11:31:45;63.4364243;10.5052742
24/04/2024_11:31:50;63.4364159;10.5052352
24/04/2024_11:31:54;63.436408;10.5051961
24/04/2024_11:31:57;63.4364031;10.5051722
