07/05/2024_07:35:34;0;63.4242618;10.3952119
07/05/2024_07:35:34;1;63.427032470703125;10.401253700256348
07/05/2024_07:35:34;2;63.42428970336914;10.395930290222168
07/05/2024_07:35:34;3;63.42455291748047;10.396430015563965
07/05/2024_07:35:34;4;63.42453384399414;10.397175788879395
07/05/2024_07:35:34;5;63.42455291748047;10.397513389587402
07/05/2024_07:35:34;6;63.42496871948242;10.399133682250977
07/05/2024_07:35:34;7;63.425045013427734;10.399341583251953
07/05/2024_07:35:34;8;63.425209045410156;10.399576187133789
07/05/2024_07:35:34;9;63.425384521484375;10.39992904663086
07/05/2024_07:35:34;10;63.42576217651367;10.400411605834961
07/05/2024_07:35:34;11;63.42576599121094;10.400690078735352
07/05/2024_07:35:34;12;63.42610168457031;10.400676727294922
07/05/2024_07:35:34;13;63.426387786865234;10.400912284851074
07/05/2024_07:35:34;14;63.42683410644531;10.400839805603027
07/05/2024_07:35:34;15;63.427040100097656;10.401249885559082
