24/04/2024_12:19:36;63.4367509;10.5025073
24/04/2024_12:19:40;63.4367533;10.5025368
24/04/2024_12:19:44;63.4367558;10.5026099
24/04/2024_12:19:49;63.4367507;10.5025812
24/04/2024_12:19:53;63.4367489;10.502566
24/04/2024_12:19:57;63.436748;10.5025644
24/04/2024_12:20:01;63.4367498;10.5025661
24/04/2024_12:20:06;63.4367523;10.5025643
24/04/2024_12:20:10;63.4367513;10.5025616
24/04/2024_12:20:14;63.4367483;10.5025609
24/04/2024_12:20:18;63.4367451;10.5025581
24/04/2024_12:20:23;63.4367445;10.5025571
24/04/2024_12:20:27;63.4367454;10.5025614
24/04/2024_12:20:31;63.4367469;10.5025635
24/04/2024_12:20:35;63.4367473;10.5025677
24/04/2024_12:20:39;63.4367467;10.502572
24/04/2024_12:20:44;63.4367455;10.5025763
24/04/2024_12:20:48;63.4367447;10.5025802
24/04/2024_12:20:52;63.4367439;10.5025821
24/04/2024_12:20:57;63.4367434;10.502583
24/04/2024_12:21:01;63.4367427;10.5025851
24/04/2024_12:21:05;63.4367427;10.50259
24/04/2024_12:21:10;63.4367433;10.5025928
24/04/2024_12:21:14;63.436744;10.5025955
