30/04/2024_11:37:10;63.436881;10.3916726
30/04/2024_11:37:14;63.4367852;10.3917117
30/04/2024_11:37:18;63.4366905;10.3917399
30/04/2024_11:37:22;63.4365982;10.3917606
30/04/2024_11:37:27;63.4364986;10.3917789
30/04/2024_11:37:31;63.4364037;10.3917958
30/04/2024_11:37:35;63.4363077;10.3918127
30/04/2024_11:37:39;63.4362062;10.3918306
30/04/2024_11:37:43;63.4361046;10.3918485
30/04/2024_11:37:47;63.4360082;10.3918656
30/04/2024_11:37:51;63.4359121;10.3918825
30/04/2024_11:37:55;63.435816;10.3918995
30/04/2024_11:37:59;63.435754;10.3919232
30/04/2024_11:38:03;63.4357536;10.3920688
30/04/2024_11:38:07;63.4357193;10.3921068
30/04/2024_11:38:11;63.4356292;10.3921506
30/04/2024_11:38:15;63.4355372;10.3921974
30/04/2024_11:38:19;63.4354464;10.3922461
30/04/2024_11:38:23;63.4353544;10.3922961
30/04/2024_11:38:28;63.4352561;10.3923494
30/04/2024_11:38:31;63.4351893;10.3923978
30/04/2024_11:38:34;63.4351229;10.3925046
30/04/2024_11:38:38;63.435028;10.3925324
30/04/2024_11:38:42;63.4349266;10.3925478
30/04/2024_11:38:46;63.4348301;10.3925568
30/04/2024_11:38:51;63.4347357;10.3924159
30/04/2024_11:38:55;63.4346634;10.3922725
30/04/2024_11:38:59;63.434591;10.3921289
30/04/2024_11:39:03;63.4345182;10.3919868
30/04/2024_11:39:07;63.4344411;10.3918364
30/04/2024_11:39:11;63.4343684;10.3916947
30/04/2024_11:39:15;63.4342957;10.3915531
30/04/2024_11:39:20;63.4342187;10.3914029
30/04/2024_11:39:24;63.4341463;10.3912609
30/04/2024_11:39:28;63.4340811;10.391133
30/04/2024_11:39:32;63.4340789;10.3911278
30/04/2024_11:39:37;63.4340773;10.3911244
30/04/2024_11:39:41;63.434077;10.391124
30/04/2024_11:39:45;63.434077;10.391124
30/04/2024_11:39:50;63.434077;10.3911239
30/04/2024_11:39:54;63.434077;10.3911239
30/04/2024_11:39:58;63.434077;10.3911239
30/04/2024_11:40:02;63.434077;10.3911239
30/04/2024_11:40:06;63.434077;10.3911239
30/04/2024_11:40:10;63.434077;10.3911239
30/04/2024_11:40:15;63.4340769;10.3911239
30/04/2024_11:40:19;63.4340769;10.3911239
30/04/2024_11:40:23;63.4340769;10.3911239
30/04/2024_11:40:27;63.4340769;10.3911239
30/04/2024_11:40:31;63.4340769;10.3911239
30/04/2024_11:40:35;63.4340769;10.3911239
30/04/2024_11:40:39;63.4340769;10.3911239
30/04/2024_11:40:43;63.4340769;10.3911239
30/04/2024_11:40:48;63.4340769;10.3911239
30/04/2024_11:40:52;63.4340769;10.3911239
30/04/2024_11:40:56;63.4340769;10.3911239
30/04/2024_11:41:00;63.4340769;10.3911239
30/04/2024_11:41:04;63.4340769;10.3911239
30/04/2024_11:41:09;63.4340769;10.3911239
30/04/2024_11:41:13;63.4340769;10.3911239
30/04/2024_11:41:17;63.4340768;10.3911239
30/04/2024_11:41:21;63.4340767;10.3911239
30/04/2024_11:41:25;63.4340767;10.3911239
30/04/2024_11:41:29;63.4340766;10.3911239
30/04/2024_11:41:33;63.4340766;10.3911239
30/04/2024_11:41:37;63.4340766;10.3911239
30/04/2024_11:41:42;63.4340766;10.3911239
