08/05/2024_19:26:24;63.4198617;10.3839275
08/05/2024_19:26:27;63.4199246;10.3838622
08/05/2024_19:26:31;63.4199908;10.3837958
08/05/2024_19:26:34;63.4200585;10.3837264
08/05/2024_19:26:37;63.4201221;10.3836609
08/05/2024_19:26:40;63.4201914;10.3835894
08/05/2024_19:26:43;63.4202619;10.3835167
08/05/2024_19:26:47;63.4203321;10.3834444
08/05/2024_19:26:50;63.4203975;10.3833769
08/05/2024_19:26:53;63.4204685;10.3833038
08/05/2024_19:26:56;63.4205394;10.383231
08/05/2024_19:26:59;63.4206108;10.3831581
08/05/2024_19:27:03;63.4206817;10.3830856
08/05/2024_19:27:06;63.4207474;10.3830184
08/05/2024_19:27:09;63.4208188;10.3829454
08/05/2024_19:27:12;63.4208845;10.3828782
08/05/2024_19:27:15;63.4209568;10.3828043
08/05/2024_19:27:19;63.4210296;10.3827299
08/05/2024_19:27:22;63.4211026;10.382655
08/05/2024_19:27:25;63.4211755;10.38258
08/05/2024_19:27:28;63.4212458;10.3825077
08/05/2024_19:27:32;63.4213138;10.3824378
08/05/2024_19:27:35;63.4213869;10.3823625
08/05/2024_19:27:38;63.4214594;10.3822879
08/05/2024_19:27:42;63.4215327;10.3822125
08/05/2024_19:27:45;63.4216013;10.3821419
08/05/2024_19:27:48;63.421667;10.3820744
08/05/2024_19:27:51;63.4217383;10.3820014
08/05/2024_19:27:54;63.4218095;10.3819286
08/05/2024_19:27:57;63.4218807;10.3818558
08/05/2024_19:28:01;63.4219518;10.3817831
08/05/2024_19:28:04;63.4220174;10.381716
08/05/2024_19:28:07;63.422089;10.3816428
08/05/2024_19:28:10;63.4221599;10.3815703
08/05/2024_19:28:13;63.4222256;10.381503
08/05/2024_19:28:16;63.422297;10.3814297
08/05/2024_19:28:19;63.4223627;10.3813621
08/05/2024_19:28:23;63.4224335;10.3812892
08/05/2024_19:28:26;63.4224992;10.3812215
08/05/2024_19:28:29;63.4225705;10.3811481
08/05/2024_19:28:33;63.4226489;10.3810486
08/05/2024_19:28:36;63.4227154;10.3809546
08/05/2024_19:28:39;63.4227812;10.3808611
08/05/2024_19:28:42;63.4228423;10.3807741
08/05/2024_19:28:45;63.4229084;10.3806799
08/05/2024_19:28:49;63.4229743;10.3805861
08/05/2024_19:28:52;63.4230352;10.3804999
08/05/2024_19:28:55;63.4231016;10.3804064
08/05/2024_19:28:58;63.4231674;10.3803139
08/05/2024_19:29:01;63.4232285;10.380228
08/05/2024_19:29:04;63.4232948;10.3801349
08/05/2024_19:29:08;63.4233607;10.3800422
08/05/2024_19:29:11;63.4234217;10.3799565
08/05/2024_19:29:14;63.4234877;10.3798632
08/05/2024_19:29:17;63.4235534;10.3797701
08/05/2024_19:29:20;63.423614;10.379684
08/05/2024_19:29:23;63.4236799;10.3795904
08/05/2024_19:29:27;63.4237454;10.3794974
08/05/2024_19:29:30;63.4238061;10.3794113
08/05/2024_19:29:33;63.4238719;10.3793179
08/05/2024_19:29:36;63.4239326;10.3792317
08/05/2024_19:29:39;63.4239979;10.3791389
08/05/2024_19:29:42;63.4240587;10.3790527
08/05/2024_19:29:45;63.4241245;10.3789594
08/05/2024_19:29:48;63.4241852;10.3788735
08/05/2024_19:29:52;63.4242507;10.3787809
08/05/2024_19:29:55;63.4243167;10.3786876
08/05/2024_19:29:58;63.4243772;10.378602
08/05/2024_19:30:01;63.4244429;10.3785092
08/05/2024_19:30:04;63.4245034;10.3784235
08/05/2024_19:30:07;63.4245695;10.3783301
08/05/2024_19:30:11;63.4246348;10.3782374
08/05/2024_19:30:14;63.4246955;10.3781511
08/05/2024_19:30:17;63.4247612;10.3780576
08/05/2024_19:30:20;63.4248207;10.3779677
08/05/2024_19:30:23;63.4248738;10.3778238
08/05/2024_19:30:26;63.4249159;10.3776941
08/05/2024_19:30:30;63.4249609;10.377554
08/05/2024_19:30:33;63.4250027;10.3774234
08/05/2024_19:30:36;63.425048;10.3772816
08/05/2024_19:30:39;63.425093;10.3771404
08/05/2024_19:30:42;63.4251346;10.3770097
08/05/2024_19:30:45;63.4251798;10.3768674
08/05/2024_19:30:49;63.4252247;10.3767261
08/05/2024_19:30:52;63.4252698;10.376584
08/05/2024_19:30:55;63.4253114;10.3764531
