30/04/2024_11:33:16;0;63.435363;10.3952113
30/04/2024_11:33:16;1;63.43690490722656;10.391704559326172
30/04/2024_11:33:16;2;63.43544387817383;10.395158767700195
30/04/2024_11:33:16;3;63.435264587402344;10.394082069396973
30/04/2024_11:33:16;4;63.43525695800781;10.393942832946777
30/04/2024_11:33:16;5;63.4352912902832;10.393857955932617
30/04/2024_11:33:16;6;63.435123443603516;10.39314079284668
30/04/2024_11:33:16;7;63.43511199951172;10.392702102661133
30/04/2024_11:33:16;8;63.43576431274414;10.392274856567383
30/04/2024_11:33:16;9;63.43674850463867;10.39211654663086
30/04/2024_11:33:16;10;63.43690490722656;10.391690254211426
