08/05/2024_16:59:50;0;63.4503511;10.3815778
08/05/2024_16:59:50;1;63.45349884033203;10.386985778808594
08/05/2024_16:59:50;2;63.450687408447266;10.381522178649902
08/05/2024_16:59:50;3;63.4508171081543;10.381783485412598
08/05/2024_16:59:50;4;63.45103454589844;10.381789207458496
08/05/2024_16:59:50;5;63.45149612426758;10.381673812866211
08/05/2024_16:59:50;6;63.45149612426758;10.381573677062988
08/05/2024_16:59:50;7;63.4515266418457;10.381547927856445
08/05/2024_16:59:50;8;63.451534271240234;10.381446838378906
08/05/2024_16:59:50;9;63.4516487121582;10.381427764892578
08/05/2024_16:59:50;10;63.45167541503906;10.38156509399414
08/05/2024_16:59:50;11;63.451698303222656;10.38158130645752
08/05/2024_16:59:50;12;63.45170593261719;10.381819725036621
08/05/2024_16:59:50;13;63.45173263549805;10.381815910339355
08/05/2024_16:59:50;14;63.451759338378906;10.382474899291992
08/05/2024_16:59:50;15;63.45179748535156;10.382950782775879
08/05/2024_16:59:50;16;63.45182800292969;10.38300609588623
08/05/2024_16:59:50;17;63.45192337036133;10.383030891418457
08/05/2024_16:59:50;18;63.45197677612305;10.383143424987793
08/05/2024_16:59:50;19;63.4521369934082;10.383157730102539
08/05/2024_16:59:50;20;63.4522819519043;10.383435249328613
08/05/2024_16:59:50;21;63.45247268676758;10.383584976196289
08/05/2024_16:59:50;22;63.45262908935547;10.383781433105469
08/05/2024_16:59:50;23;63.45292282104492;10.384617805480957
08/05/2024_16:59:50;24;63.45304870605469;10.384859085083008
08/05/2024_16:59:50;25;63.453556060791016;10.384716987609863
08/05/2024_16:59:50;26;63.453914642333984;10.384920120239258
08/05/2024_16:59:50;27;63.45407485961914;10.385274887084961
08/05/2024_16:59:50;28;63.45420837402344;10.385736465454102
08/05/2024_16:59:50;29;63.45428466796875;10.385885238647461
08/05/2024_16:59:50;30;63.45431137084961;10.386181831359863
08/05/2024_16:59:50;31;63.454349517822266;10.386256217956543
08/05/2024_16:59:50;32;63.4543571472168;10.386858940124512
08/05/2024_16:59:50;33;63.454200744628906;10.387304306030273
08/05/2024_16:59:50;34;63.45406723022461;10.38742733001709
08/05/2024_16:59:50;35;63.4539909362793;10.387580871582031
08/05/2024_16:59:50;36;63.453819274902344;10.387608528137207
08/05/2024_16:59:50;37;63.45350646972656;10.38697624206543
