08/05/2024_19:21:55;63.4199215;10.3838789
08/05/2024_19:21:59;63.4199867;10.3838151
08/05/2024_19:22:02;63.4200589;10.3837426
08/05/2024_19:22:05;63.420127;10.3836759
08/05/2024_19:22:09;63.4201971;10.3836078
08/05/2024_19:22:12;63.4202674;10.3835396
08/05/2024_19:22:15;63.4203331;10.3834758
08/05/2024_19:22:18;63.420404;10.3834069
08/05/2024_19:22:22;63.4204809;10.3833321
08/05/2024_19:22:25;63.4205524;10.3832621
08/05/2024_19:22:28;63.4206181;10.3831977
08/05/2024_19:22:31;63.4206895;10.3831275
08/05/2024_19:22:34;63.4207604;10.383058
08/05/2024_19:22:38;63.420832;10.3829878
08/05/2024_19:22:41;63.4209081;10.382913
08/05/2024_19:22:44;63.4209795;10.382843
08/05/2024_19:22:48;63.4210511;10.3827728
08/05/2024_19:22:51;63.4211273;10.3826984
08/05/2024_19:22:55;63.4212032;10.3826244
08/05/2024_19:22:58;63.4212747;10.3825546
08/05/2024_19:23:01;63.4213436;10.3824875
08/05/2024_19:23:04;63.4214094;10.3824234
08/05/2024_19:23:07;63.4214826;10.382352
08/05/2024_19:23:11;63.4215555;10.3822809
08/05/2024_19:23:14;63.4216256;10.3822126
08/05/2024_19:23:17;63.4216801;10.3821598
08/05/2024_19:23:20;63.4216858;10.382154
08/05/2024_19:23:24;63.421378;10.3824548
08/05/2024_19:23:27;63.4209285;10.382892
08/05/2024_19:23:30;63.4205416;10.3832696
08/05/2024_19:23:33;63.4203369;10.3834703
08/05/2024_19:23:36;63.4202454;10.3835593
08/05/2024_19:23:40;63.4201136;10.3836882
