07/05/2024_12:58:49;63.3758223;10.0656654
07/05/2024_12:58:52;63.3758113;10.0656688
07/05/2024_12:58:55;63.3757555;10.0656786
07/05/2024_12:58:58;63.3756768;10.0656912
07/05/2024_12:59:02;63.3755976;10.0657009
07/05/2024_12:59:05;63.3755176;10.0657129
07/05/2024_12:59:09;63.375437;10.0657275
07/05/2024_12:59:12;63.3753569;10.0657424
07/05/2024_12:59:15;63.3752823;10.0657551
07/05/2024_12:59:18;63.3752024;10.0657706
07/05/2024_12:59:22;63.3751239;10.0657845
07/05/2024_12:59:25;63.3750916;10.0657892
07/05/2024_12:59:28;63.3750906;10.065791
07/05/2024_12:59:32;63.3750833;10.0658114
07/05/2024_12:59:35;63.37505;10.0659169
07/05/2024_12:59:38;63.3750059;10.0660409
07/05/2024_12:59:41;63.3749538;10.0661766
07/05/2024_12:59:44;63.3749081;10.0663025
07/05/2024_12:59:47;63.3748955;10.0663341
07/05/2024_12:59:50;63.3748976;10.0663244
07/05/2024_12:59:54;63.3748805;10.0663286
07/05/2024_12:59:57;63.3748208;10.0663459
07/05/2024_13:00:00;63.3747686;10.0664288
07/05/2024_13:00:04;63.3747435;10.0665809
07/05/2024_13:00:08;63.3747339;10.0667452
07/05/2024_13:00:11;63.374695;10.0668727
07/05/2024_13:00:14;63.3746438;10.067006
07/05/2024_13:00:17;63.3745963;10.0671248
07/05/2024_13:00:21;63.374545;10.0672586
07/05/2024_13:00:24;63.3744926;10.0673947
07/05/2024_13:00:27;63.3744405;10.0675302
07/05/2024_13:00:30;63.3743939;10.0676511
07/05/2024_13:00:34;63.3743413;10.0677863
07/05/2024_13:00:37;63.3742882;10.0679197
07/05/2024_13:00:40;63.3742358;10.0680552
07/05/2024_13:00:43;63.3741834;10.0681893
07/05/2024_13:00:47;63.3741414;10.0682953
