24/04/2024_13:57:54;63.4368417;10.5024191
24/04/2024_13:57:58;63.4368425;10.5026164
24/04/2024_13:58:02;63.4368465;10.5028316
24/04/2024_13:58:06;63.4368532;10.5030527
24/04/2024_13:58:10;63.4368596;10.5032636
24/04/2024_13:58:13;63.4368475;10.5034346
24/04/2024_13:58:17;63.4368197;10.5036387
24/04/2024_13:58:21;63.4367942;10.5038177
24/04/2024_13:58:25;63.436758;10.5040164
24/04/2024_13:58:29;63.4367211;10.5042143
24/04/2024_13:58:33;63.4366903;10.5044168
24/04/2024_13:58:37;63.4366638;10.5046372
24/04/2024_13:58:41;63.4366378;10.5048567
24/04/2024_13:58:45;63.4366135;10.5050206
24/04/2024_13:58:49;63.4365497;10.5051987
24/04/2024_13:58:53;63.4364832;10.5053701
24/04/2024_13:58:57;63.4364164;10.5055422
24/04/2024_13:59:02;63.4363611;10.5056847
24/04/2024_13:59:06;63.436359;10.5056913
24/04/2024_13:59:11;63.4363578;10.505696
24/04/2024_13:59:15;63.4363579;10.5056969
