30/04/2024_11:46:54;0;63.435044;10.3924995
30/04/2024_11:46:54;1;63.43769836425781;10.396065711975098
30/04/2024_11:46:54;2;63.43550109863281;10.392464637756348
30/04/2024_11:46:54;3;63.43576431274414;10.392281532287598
30/04/2024_11:46:54;4;63.436031341552734;10.39223861694336
30/04/2024_11:46:54;5;63.436058044433594;10.392354965209961
30/04/2024_11:46:54;6;63.436187744140625;10.392435073852539
30/04/2024_11:46:54;7;63.436283111572266;10.392640113830566
30/04/2024_11:46:54;8;63.436622619628906;10.393951416015625
30/04/2024_11:46:54;9;63.43770217895508;10.39604663848877
