30/04/2024_12:14:29;63.4365893;10.391383
30/04/2024_12:14:33;63.4365814;10.3912165
30/04/2024_12:14:36;63.4365744;10.3910677
30/04/2024_12:14:39;63.4365982;10.3909922
30/04/2024_12:14:42;63.4365994;10.3909896
30/04/2024_12:14:46;63.4366014;10.3909846
30/04/2024_12:14:49;63.436601;10.3909858
30/04/2024_12:14:52;63.4366009;10.3909863
30/04/2024_12:14:55;63.4366007;10.3909864
30/04/2024_12:14:58;63.4366007;10.3909865
30/04/2024_12:15:02;63.4366007;10.3909865
30/04/2024_12:15:05;63.4366007;10.3909865
30/04/2024_12:15:08;63.4366007;10.3909865
30/04/2024_12:15:11;63.4366007;10.3909865
30/04/2024_12:15:14;63.4366007;10.3909865
