30/04/2024_12:22:09;63.4366681;10.3896585
30/04/2024_12:22:14;63.4366988;10.3898326
30/04/2024_12:22:18;63.4367703;10.3899653
30/04/2024_12:22:22;63.4368474;10.3901091
30/04/2024_12:22:27;63.4369242;10.3902566
30/04/2024_12:22:31;63.436937;10.3902819
30/04/2024_12:22:35;63.4369385;10.3902851
30/04/2024_12:22:39;63.4369389;10.3902857
30/04/2024_12:22:44;63.4369389;10.3902857
30/04/2024_12:22:48;63.4369389;10.3902859
30/04/2024_12:22:52;63.436939;10.3902859
30/04/2024_12:22:56;63.436939;10.3902859
30/04/2024_12:23:00;63.436939;10.3902859
30/04/2024_12:23:05;63.436939;10.3902859
