06/05/2024_12:23:08;63.434976;10.5722464
06/05/2024_12:23:12;63.4349842;10.572257
06/05/2024_12:23:15;63.434985;10.5722549
06/05/2024_12:23:18;63.4349836;10.5722578
06/05/2024_12:23:21;63.4350025;10.5721933
06/05/2024_12:23:24;63.4350392;10.5720931
06/05/2024_12:23:28;63.4350968;10.57199
06/05/2024_12:23:31;63.435166;10.5718757
06/05/2024_12:23:35;63.4352276;10.5717773
06/05/2024_12:23:38;63.4352868;10.5716825
06/05/2024_12:23:41;63.4353394;10.5715962
06/05/2024_12:23:45;63.4353973;10.571498
06/05/2024_12:23:48;63.4354091;10.571478
06/05/2024_12:23:52;63.4354751;10.5713673
06/05/2024_12:23:56;63.4355393;10.5712593
