30/04/2024_12:05:18;0;63.4377009;10.396036
30/04/2024_12:05:18;1;63.43506622314453;10.393941879272461
30/04/2024_12:05:18;2;63.43723678588867;10.396111488342285
30/04/2024_12:05:18;3;63.43716049194336;10.395721435546875
30/04/2024_12:05:18;4;63.436954498291016;10.395212173461914
30/04/2024_12:05:18;5;63.43681335449219;10.394712448120117
30/04/2024_12:05:18;6;63.43674850463867;10.39436149597168
30/04/2024_12:05:18;7;63.436283111572266;10.392650604248047
30/04/2024_12:05:18;8;63.43619918823242;10.392441749572754
30/04/2024_12:05:18;9;63.436065673828125;10.392364501953125
30/04/2024_12:05:18;10;63.436031341552734;10.392228126525879
30/04/2024_12:05:18;11;63.435699462890625;10.392281532287598
30/04/2024_12:05:18;12;63.4356689453125;10.392367362976074
30/04/2024_12:05:18;13;63.435123443603516;10.392696380615234
30/04/2024_12:05:18;14;63.435142517089844;10.393735885620117
30/04/2024_12:05:18;15;63.43507385253906;10.393928527832031
