07/05/2024_12:45:39;63.3757418;10.0655962
07/05/2024_12:45:43;63.3757447;10.0655987
07/05/2024_12:45:46;63.3757226;10.0656162
07/05/2024_12:45:49;63.3756531;10.0656746
07/05/2024_12:45:52;63.3755786;10.0657309
07/05/2024_12:45:56;63.375503;10.0657886
07/05/2024_12:45:59;63.375434;10.0658462
07/05/2024_12:46:02;63.3753591;10.065909
07/05/2024_12:46:05;63.3752839;10.06597
07/05/2024_12:46:08;63.3752156;10.0660256
07/05/2024_12:46:12;63.3751401;10.0660864
07/05/2024_12:46:15;63.3750647;10.0661477
07/05/2024_12:46:18;63.3749897;10.0662113
07/05/2024_12:46:22;63.3749142;10.0662747
07/05/2024_12:46:25;63.374839;10.0663361
07/05/2024_12:46:28;63.3747633;10.066397
07/05/2024_12:46:32;63.3746879;10.0664578
07/05/2024_12:46:35;63.3746205;10.0665113
07/05/2024_12:46:39;63.3746054;10.066522
07/05/2024_12:46:42;63.3746024;10.0665259
07/05/2024_12:46:45;63.3746002;10.0665287
07/05/2024_12:46:48;63.3746113;10.0666087
07/05/2024_12:46:52;63.3746305;10.0667784
07/05/2024_12:46:55;63.3746446;10.0669542
07/05/2024_12:46:58;63.3746581;10.0671291
07/05/2024_12:47:02;63.3746718;10.0673053
07/05/2024_12:47:05;63.3746846;10.0674802
07/05/2024_12:47:08;63.3746957;10.0676392
07/05/2024_12:47:11;63.3747085;10.0678117
07/05/2024_12:47:15;63.3747132;10.0678939
