07/05/2024_07:41:07;0;63.4270324;10.4012431
07/05/2024_07:41:07;1;63.42439270019531;10.391814231872559
07/05/2024_07:41:07;2;63.4270133972168;10.400684356689453
07/05/2024_07:41:07;3;63.42689514160156;10.400764465332031
07/05/2024_07:41:07;4;63.426517486572266;10.400824546813965
07/05/2024_07:41:07;5;63.426483154296875;10.40092945098877
07/05/2024_07:41:07;6;63.426368713378906;10.400948524475098
07/05/2024_07:41:07;7;63.42597198486328;10.400650978088379
07/05/2024_07:41:07;8;63.425907135009766;10.400740623474121
07/05/2024_07:41:07;9;63.42575454711914;10.400725364685059
07/05/2024_07:41:07;10;63.42574691772461;10.40048599243164
07/05/2024_07:41:07;11;63.42506408691406;10.3994722366333
07/05/2024_07:41:07;12;63.424869537353516;10.398880958557129
07/05/2024_07:41:07;13;63.42453384399414;10.397490501403809
07/05/2024_07:41:07;14;63.424354553222656;10.391938209533691
07/05/2024_07:41:07;15;63.42439651489258;10.391810417175293
