24/04/2024_11:36:36;63.436388;10.5052157
24/04/2024_11:36:40;63.4363865;10.5052291
24/04/2024_11:36:44;63.4363891;10.5052773
24/04/2024_11:36:49;63.4363941;10.5052894
24/04/2024_11:36:53;63.436401;10.5053088
24/04/2024_11:36:57;63.4364029;10.5053476
24/04/2024_11:37:02;63.4364025;10.505391
24/04/2024_11:37:06;63.436404;10.5054296
24/04/2024_11:37:10;63.4364066;10.5054692
24/04/2024_11:37:14;63.4364074;10.5055099
24/04/2024_11:37:18;63.4364078;10.5055492
24/04/2024_11:37:23;63.4364114;10.5055934
24/04/2024_11:37:27;63.4364157;10.5056258
24/04/2024_11:37:31;63.4364145;10.5056642
24/04/2024_11:37:35;63.4364129;10.5056903
24/04/2024_11:37:39;63.4364078;10.5056978
24/04/2024_11:37:43;63.4363943;10.5057329
24/04/2024_11:37:48;63.4363823;10.5057666
24/04/2024_11:37:52;63.4363706;10.5058014
24/04/2024_11:37:56;63.4363584;10.5058322
24/04/2024_11:38:00;63.4363457;10.5058602
24/04/2024_11:38:04;63.4363363;10.5058829
