15/04/2024_15:57:09;0;63.43303298950195;8.921371459960938
15/04/2024_15:57:09;1;63.42746353149414;8.911066055297852
15/04/2024_15:57:09;2;63.430015563964844;8.915769577026367
15/04/2024_15:57:09;3;63.43007278442383;8.917104721069336
15/04/2024_15:57:09;4;63.43027877807617;8.919212341308594
15/04/2024_15:57:09;5;63.43044662475586;8.92038345336914
15/04/2024_15:57:09;6;63.43056106567383;8.920498847961426
15/04/2024_15:57:09;7;63.431053161621094;8.920394897460938
15/04/2024_15:57:09;8;63.43113708496094;8.920016288757324
15/04/2024_15:57:09;9;63.43112564086914;8.919374465942383
15/04/2024_15:57:09;10;63.431156158447266;8.919227600097656
15/04/2024_15:57:09;11;63.43138122558594;8.918213844299316
15/04/2024_15:57:09;12;63.431541442871094;8.918160438537598
15/04/2024_15:57:09;13;63.43180847167969;8.918564796447754
15/04/2024_15:57:09;14;63.43191909790039;8.918984413146973
15/04/2024_15:57:09;15;63.43195724487305;8.91935920715332
15/04/2024_15:57:09;16;63.43303680419922;8.92136001586914
